ACSSF,2019m1,nc,000,0178,0000174,1460,638,978,1248,162,1460,1164,1963,3488,3253,2365,3058,2054,1802,4147,4616,3167
ACSSF,2019m1,nc,000,0178,0000175,2288,1194,973,693,698,2288,943,1807,3374,2410,1851,2552,1460,2459,2582,4051,3921
ACSSF,2019m1,nc,000,0178,0000176,950,1308,1391,884,740,950,815,1260,3081,2675,2230,1912,1652,1265,1956,2373,3281
ACSSF,2019m1,nc,000,0178,0000177,3638,1964,2251,2193,1511,3638,1056,1848,3834,3352,2455,3613,2268,3725,2593,4309,4607
ACSSF,2019m1,nc,000,0178,0000178,1411,938,923,1039,510,1411,899,1685,2327,1966,1552,1296,1359,1546,2311,2381,4177
ACSSF,2019m1,nc,000,0178,0000179,2821,1981,2186,1895,1960,2821,987,1938,3959,3116,2479,3742,2328,2893,2245,3476,5439
ACSSF,2019m1,nc,000,0178,0000180,998,738,468,718,409,998,1075,2177,2216,2207,1740,1556,968,1147,1546,1875,3749
ACSSF,2019m1,nc,000,0178,0000181,554,568,483,669,296,554,380,1682,1635,1899,788,1263,1147,612,1161,1324,3932
ACSSF,2019m1,nc,000,0178,0000182,3162,1650,1426,2256,1286,3162,771,1751,2923,2054,2010,2001,1135,3289,2371,3662,7896
ACSSF,2019m1,nc,000,0178,0000183,2482,1541,1482,1956,1363,2482,697,517,2296,2911,882,2343,2051,3378,2066,3828,9524
ACSSF,2019m1,nc,000,0178,0000184,1528,902,1615,1165,902,1528,846,1579,1695,1657,1416,1894,2264,1562,1268,2047,6794
ACSSF,2019m1,nc,000,0178,0000185,814,484,940,788,89,814,992,1468,2782,2088,2074,1594,1200,910,2867,2989,3416
ACSSF,2019m1,nc,000,0178,0000186,2583,928,1357,1641,944,2583,1335,1708,2597,3012,1826,2211,1151,2568,3619,4298,4161
ACSSF,2019m1,nc,000,0178,0000187,2649,1554,1487,1895,1335,2649,1317,2476,4225,3765,2853,4488,4473,3960,3792,5333,5189
ACSSF,2019m1,nc,000,0178,0000188,2463,1298,1558,1552,586,2463,1906,3264,4497,5005,2758,3898,2886,3059,3859,4077,2894
ACSSF,2019m1,nc,000,0178,0000189,1132,1063,1149,906,257,1132,501,881,1860,1843,1648,1638,776,1367,1506,1977,8480
ACSSF,2019m1,nc,000,0178,0000190,1582,421,946,922,577,1582,1126,2316,3529,2912,1758,2960,1512,1996,2183,2980,3131
ACSSF,2019m1,nc,000,0178,0000191,3664,2169,1911,1363,1079,3664,1418,3303,5688,5506,3908,5081,3830,3941,5650,6443,2998
